Packet [ 499 ]: 500587.74271, 3,   1.302,  4.262,  7.767
Packet [ 269 ]: 500588.98771, 3,   0.019,  4.970,  8.428, 4,  -0.007,  0.043,  0.007, 5, -341.500, 41.125,-64.875
Packet [ 268 ]: 500588.99269, 3,   0.048,  4.922,  8.437, 4,   0.002,  0.039,  0.006
Packet [ 267 ]: 500588.99769, 3,   0.077,  4.894,  8.380, 4,   0.018,  0.028,  0.004, 5, -341.938, 40.688,-65.375
Packet [ 266 ]: 500589.00269, 3,   0.086,  4.875,  8.303, 4,   0.022,  0.022,  0.000
Packet [ 265 ]: 500589.00770, 3,   0.124,  4.875,  8.217, 4,   0.032,  0.012, -0.010, 5, -341.875, 40.438,-65.000
Packet [ 264 ]: 500589.01271, 3,   0.077,  4.875,  8.121, 4,   0.033,  0.009, -0.012
Packet [ 263 ]: 500589.01768, 3,   0.077,  4.884,  8.083, 4,   0.031,  0.002, -0.023, 5, -341.875, 40.375,-65.063
Packet [ 262 ]: 500589.02269, 3,   0.057,  4.884,  8.016, 4,   0.029,  0.002, -0.026
Packet [ 261 ]: 500589.02769, 3,   0.038,  4.922,  7.987, 4,   0.018,  0.005, -0.028, 5, -341.688, 40.125,-65.000
Packet [ 260 ]: 500589.03270, 3,   0.048,  4.913,  7.977, 4,   0.011,  0.010, -0.028
Packet [ 259 ]: 500589.03770, 3,   0.048,  4.894,  8.035, 4,   0.002,  0.016, -0.027, 5, -341.875, 39.875,-65.188
Packet [ 258 ]: 500589.04271, 3,   0.029,  4.922,  8.054, 4,   0.000,  0.024, -0.023
Packet [ 257 ]: 500589.04768, 3,   0.057,  4.875,  8.083, 4,  -0.004,  0.033, -0.020, 5, -341.625, 39.875,-64.750
Packet [ 256 ]: 500589.05269, 3,   0.038,  4.855,  8.102, 4,  -0.006,  0.038, -0.015
Packet [ 255 ]: 500589.05769, 3,   0.086,  4.836,  8.102, 4,  -0.005,  0.043, -0.012, 5, -341.875, 39.813,-64.875
Packet [ 254 ]: 500589.06270, 3,   0.048,  4.827,  8.112, 4,  -0.007,  0.048, -0.011
Packet [ 253 ]: 500589.06771, 3,   0.048,  4.817,  8.150, 4,  -0.011,  0.050, -0.011, 5, -342.000, 39.813,-65.188
Packet [ 252 ]: 500589.07268, 3,   0.029,  4.836,  8.179, 4,  -0.012,  0.056, -0.013
Packet [ 251 ]: 500589.07769, 3,   0.057,  4.884,  8.207, 4,  -0.016,  0.055, -0.017, 5, -342.063, 39.938,-65.125
Packet [ 250 ]: 500589.08269, 3,  -0.010,  4.922,  8.274, 4,  -0.017,  0.054, -0.018
Packet [ 249 ]: 500589.08770, 3,   0.048,  4.942,  8.303, 4,  -0.018,  0.045, -0.015, 5, -341.938, 40.063,-64.625
Packet [ 248 ]: 500589.09270, 3,   0.057,  4.970,  8.341, 4,  -0.018,  0.044, -0.013
Packet [ 247 ]: 500589.09771, 3,   0.096,  4.961,  8.370, 4,  -0.011,  0.037, -0.012, 5, -341.938, 40.250,-64.438
Packet [ 246 ]: 500589.10268, 3,   0.029,  4.942,  8.341, 4,  -0.005,  0.034, -0.012
Packet [ 245 ]: 500589.10769, 3,   0.010,  4.932,  8.284, 4,   0.006,  0.028, -0.012, 5, -341.875, 40.125,-64.375
Packet [ 244 ]: 500589.11269, 3,   0.029,  4.913,  8.226, 4,   0.011,  0.028, -0.010
Packet [ 243 ]: 500589.11770, 3,   0.048,  4.894,  8.207, 4,   0.017,  0.024, -0.011, 5, -341.375, 40.063,-64.063
Packet [ 242 ]: 500589.12270, 3,   0.067,  4.942,  8.217, 4,   0.016,  0.020, -0.010
Packet [ 241 ]: 500589.12771, 3,   0.105,  4.961,  8.217, 4,   0.012,  0.011, -0.016, 5, -341.625, 40.375,-64.188
Packet [ 240 ]: 500589.13268, 3,   0.124,  4.903,  8.226, 4,   0.006, -0.001, -0.021
Packet [ 239 ]: 500589.13769, 3,   0.086,  4.875,  8.236, 4,   0.001, -0.010, -0.028, 5, -341.625, 40.500,-64.313
Packet [ 238 ]: 500589.14269, 3,   0.000,  4.865,  8.226, 4,  -0.004, -0.017, -0.035
Packet [ 237 ]: 500589.14770, 3,  -0.077,  4.865,  8.217, 4,  -0.007, -0.022, -0.040, 5, -341.938, 40.375,-64.313
Packet [ 236 ]: 500589.15271, 3,  -0.192,  4.846,  8.207, 4,  -0.009, -0.026, -0.045
Packet [ 235 ]: 500589.15768, 3,  -0.172,  4.894,  8.169, 4,  -0.009, -0.033, -0.045, 5, -341.938, 40.375,-64.625
Packet [ 234 ]: 500589.16269, 3,  -0.163,  4.922,  8.169, 4,  -0.007, -0.037, -0.042
Packet [ 233 ]: 500589.16769, 3,  -0.134,  4.913,  8.131, 4,  -0.010, -0.035, -0.033, 5, -342.250, 40.375,-64.750
Packet [ 232 ]: 500589.17270, 3,  -0.067,  4.932,  8.131, 4,  -0.010, -0.035, -0.031
Packet [ 231 ]: 500589.17770, 3,  -0.029,  4.913,  8.112, 4,  -0.010, -0.029, -0.023, 5, -341.813, 39.813,-64.750
Packet [ 230 ]: 500589.18271, 3,  -0.124,  4.922,  8.112, 4,  -0.010, -0.027, -0.021
Packet [ 229 ]: 500589.18768, 3,  -0.182,  4.913,  8.102, 4,  -0.009, -0.015, -0.015, 5, -341.563, 39.688,-64.500
Packet [ 228 ]: 500589.19269, 3,  -0.201,  4.894,  8.112, 4,  -0.007, -0.011, -0.011
Packet [ 227 ]: 500589.19769, 3,  -0.172,  4.913,  8.112, 4,  -0.005,  0.002,  0.004, 5, -341.563, 39.625,-64.688
Packet [ 226 ]: 500589.20270, 3,  -0.067,  4.951,  8.112, 4,  -0.002,  0.009,  0.012
Packet [ 225 ]: 500589.20770, 3,   0.029,  4.932,  8.112, 4,  -0.001,  0.017,  0.020, 5, -341.750, 39.688,-64.813
Packet [ 224 ]: 500589.21271, 3,   0.105,  4.922,  8.112, 4,  -0.004,  0.021,  0.023
Packet [ 223 ]: 500589.21768, 3,   0.172,  4.875,  8.131, 4,  -0.005,  0.026,  0.023, 5, -341.625, 39.688,-64.688
Packet [ 222 ]: 500589.22269, 3,   0.144,  4.836,  8.150, 4,  -0.006,  0.027,  0.018
Packet [ 221 ]: 500589.22769, 3,   0.096,  4.827,  8.140, 4,  -0.009,  0.026,  0.015, 5, -341.750, 39.813,-64.750
Packet [ 220 ]: 500589.23270, 3,   0.038,  4.836,  8.140, 4,  -0.010,  0.024,  0.007
Packet [ 219 ]: 500589.23771, 3,   0.077,  4.865,  8.169, 4,  -0.012,  0.023,  0.004, 5, -341.813, 39.750,-65.375
Packet [ 218 ]: 500589.24268, 3,   0.086,  4.903,  8.198, 4,  -0.015,  0.022,  0.001
Packet [ 217 ]: 500589.24769, 3,   0.105,  4.903,  8.274, 4,  -0.020,  0.016,  0.000, 5, -341.625, 39.875,-65.375
Packet [ 216 ]: 500589.25269, 3,   0.172,  4.913,  8.294, 4,  -0.020,  0.013, -0.001
Packet [ 215 ]: 500589.25770, 3,   0.201,  4.903,  8.370, 4,  -0.018,  0.002, -0.002, 5, -341.188, 39.938,-65.313
Packet [ 214 ]: 500589.26270, 3,   0.182,  4.875,  8.399, 4,  -0.017, -0.001, -0.002
Packet [ 213 ]: 500589.26771, 3,   0.172,  4.808,  8.418, 4,  -0.011, -0.012, -0.011, 5, -341.313, 39.813,-65.188
Packet [ 212 ]: 500589.27268, 3,   0.153,  4.788,  8.408, 4,  -0.006, -0.015, -0.016
Packet [ 211 ]: 500589.27769, 3,   0.115,  4.788,  8.361, 4,   0.007, -0.022, -0.031, 5, -341.563, 40.125,-65.375
Packet [ 210 ]: 500589.28269, 3,   0.077,  4.798,  8.303, 4,   0.012, -0.024, -0.038
Packet [ 209 ]: 500589.28770, 3,   0.057,  4.836,  8.246, 4,   0.023, -0.022, -0.046, 5, -342.000, 40.063,-65.125
Packet [ 208 ]: 500589.29271, 3,   0.124,  4.875,  8.150, 4,   0.028, -0.022, -0.048
Packet [ 207 ]: 500589.29771, 3,   0.115,  4.875,  8.121, 4,   0.031, -0.018, -0.050, 5, -341.938, 40.500,-65.063
Packet [ 206 ]: 500589.30269, 3,   0.105,  4.855,  8.112, 4,   0.032, -0.015, -0.054
Packet [ 205 ]: 500589.30769, 3,   0.077,  4.827,  8.092, 4,   0.029, -0.010, -0.059, 5, -342.250, 40.688,-65.313
Packet [ 204 ]: 500589.31270, 3,  -0.019,  4.817,  8.083, 4,   0.026, -0.006, -0.059
Packet [ 203 ]: 500589.31770, 3,  -0.124,  4.846,  8.045, 4,   0.023,  0.000, -0.062, 5, -342.063, 40.938,-65.250
Packet [ 202 ]: 500589.32271, 3,  -0.153,  4.884,  8.035, 4,   0.021,  0.005, -0.062
Packet [ 201 ]: 500589.32768, 3,  -0.172,  4.951,  8.035, 4,   0.015,  0.012, -0.055, 5, -342.125, 40.875,-65.188
Packet [ 200 ]: 500589.33269, 3,  -0.192,  4.990,  8.064, 4,   0.013,  0.016, -0.051
Packet [ 199 ]: 500589.33769, 3,  -0.153,  5.009,  8.112, 4,   0.006,  0.027, -0.037, 5, -341.938, 40.875,-65.063
Packet [ 198 ]: 500589.34270, 3,  -0.124,  4.999,  8.131, 4,   0.006,  0.031, -0.031
Packet [ 197 ]: 500589.34770, 3,  -0.144,  4.990,  8.159, 4,   0.004,  0.032, -0.017, 5, -342.188, 40.750,-65.313
Packet [ 196 ]: 500589.35271, 3,  -0.105,  4.932,  8.207, 4,   0.005,  0.033, -0.015
Packet [ 195 ]: 500589.35768, 3,  -0.105,  4.913,  8.207, 4,   0.006,  0.034, -0.005, 5, -342.250, 40.625,-64.938
Packet [ 194 ]: 500589.36269, 3,  -0.077,  4.875,  8.217, 4,   0.007,  0.034, -0.002
Packet [ 193 ]: 500589.36769, 3,  -0.057,  4.913,  8.207, 4,   0.009,  0.029, -0.001, 5, -342.625, 40.750,-65.313
Packet [ 192 ]: 500589.37270, 3,   0.019,  4.913,  8.217, 4,   0.010,  0.028, -0.004
Packet [ 191 ]: 500589.37771, 3,   0.038,  4.942,  8.246, 4,   0.010,  0.024, -0.006, 5, -342.563, 40.375,-65.188
Packet [ 190 ]: 500589.38268, 3,   0.048,  4.932,  8.246, 4,   0.007,  0.021, -0.013
Packet [ 189 ]: 500589.38769, 3,   0.019,  4.903,  8.265, 4,   0.009,  0.015, -0.018, 5, -342.313, 40.188,-65.063
Packet [ 188 ]: 500589.39269, 3,  -0.010,  4.894,  8.274, 4,   0.009,  0.007, -0.021
Packet [ 187 ]: 500589.39770, 3,  -0.038,  4.865,  8.246, 4,   0.009, -0.001, -0.027, 5, -342.250, 39.938,-64.813
Packet [ 186 ]: 500589.40270, 3,  -0.067,  4.855,  8.217, 4,   0.009, -0.012, -0.026
Packet [ 185 ]: 500589.40771, 3,  -0.105,  4.875,  8.169, 4,   0.006, -0.026, -0.029, 5, -342.250, 39.938,-65.000
Packet [ 184 ]: 500589.41268, 3,  -0.105,  4.894,  8.121, 4,   0.004, -0.029, -0.028
Packet [ 183 ]: 500589.41769, 3,  -0.077,  4.922,  8.064, 4,  -0.001, -0.037, -0.028, 5, -341.938, 39.563,-64.813
Packet [ 182 ]: 500589.42269, 3,  -0.096,  4.951,  8.016, 4,  -0.004, -0.038, -0.027
Packet [ 181 ]: 500589.42770, 3,  -0.096,  4.999,  7.977, 4,  -0.015, -0.033, -0.022, 5, -341.750, 39.938,-64.813
Packet [ 180 ]: 500589.43270, 3,  -0.124,  4.970,  8.006, 4,  -0.017, -0.028, -0.021
Packet [ 179 ]: 500589.43771, 3,  -0.115,  4.961,  8.054, 4,  -0.024, -0.012, -0.009, 5, -341.750, 40.188,-65.000
Packet [ 178 ]: 500589.44268, 3,  -0.067,  4.942,  8.073, 4,  -0.024, -0.006, -0.002
Packet [ 177 ]: 500589.44769, 3,   0.000,  4.913,  8.083, 4,  -0.024,  0.004,  0.006, 5, -341.750, 39.750,-64.875
Packet [ 176 ]: 500589.45269, 3,  -0.057,  4.855,  8.226, 4,  -0.024,  0.010,  0.009
Packet [ 175 ]: 500589.45770, 3,  -0.019,  4.836,  8.255, 4,  -0.018,  0.031,  0.009, 5, -341.688, 39.750,-64.813
Packet [ 174 ]: 500589.46274, 3,  -0.019,  4.836,  8.255, 4,  -0.018,  0.031,  0.009
Packet [ 173 ]: 500589.46768, 3,   0.010,  4.855,  8.284, 4,  -0.012,  0.037,  0.009, 5, -341.938, 39.875,-64.625
Packet [ 172 ]: 500589.47269, 3,   0.038,  4.865,  8.294, 4,  -0.006,  0.038,  0.006
Packet [ 171 ]: 500589.47769, 3,   0.029,  4.855,  8.303, 4,   0.001,  0.035,  0.005, 5, -341.938, 40.500,-64.438
Packet [ 170 ]: 500589.48270, 3,   0.048,  4.875,  8.313, 4,   0.006,  0.034,  0.002
Packet [ 169 ]: 500589.48770, 3,   0.086,  4.865,  8.284, 4,   0.010,  0.029,  0.001, 5, -341.875, 40.688,-64.000
Packet [ 168 ]: 500589.49271, 3,   0.124,  4.846,  8.255, 4,   0.011,  0.023, -0.001
Packet [ 167 ]: 500589.49768, 3,   0.105,  4.836,  8.198, 4,   0.009,  0.009, -0.005, 5, -341.813, 41.063,-63.813
Packet [ 166 ]: 500589.50269, 3,   0.115,  4.808,  8.159, 4,   0.007,  0.004, -0.007
Packet [ 165 ]: 500589.50769, 3,   0.124,  4.817,  8.112, 4,   0.000, -0.006, -0.018, 5, -341.625, 41.125,-63.688
Packet [ 164 ]: 500589.51270, 3,   0.115,  4.808,  8.092, 4,  -0.002, -0.007, -0.023
Packet [ 163 ]: 500589.51770, 3,   0.096,  4.836,  8.064, 4,  -0.009, -0.009, -0.039, 5, -341.500, 40.875,-63.938
Packet [ 162 ]: 500589.52271, 3,   0.019,  4.865,  8.064, 4,  -0.011, -0.007, -0.042
Packet [ 161 ]: 500589.52768, 3,  -0.019,  4.903,  8.112, 4,  -0.016, -0.001, -0.049, 5, -341.688, 40.188,-63.625
Packet [ 160 ]: 500589.53269, 3,  -0.029,  4.903,  8.112, 4,  -0.017,  0.000, -0.051
Packet [ 159 ]: 500589.53769, 3,  -0.038,  4.894,  8.179, 4,  -0.020,  0.005, -0.049, 5, -341.938, 39.938,-64.188
Packet [ 158 ]: 500589.54270, 3,  -0.067,  4.884,  8.207, 4,  -0.020,  0.006, -0.048
Packet [ 157 ]: 500589.54771, 3,  -0.144,  4.884,  8.217, 4,  -0.020,  0.009, -0.048, 5, -342.000, 40.000,-64.188
Packet [ 156 ]: 500589.55268, 3,  -0.192,  4.913,  8.226, 4,  -0.017,  0.009, -0.048
Packet [ 155 ]: 500589.55769, 3,  -0.259,  4.951,  8.265, 4,  -0.015,  0.009, -0.048, 5, -342.250, 40.000,-64.063
Packet [ 154 ]: 500589.56269, 3,  -0.287,  4.990,  8.303, 4,  -0.012,  0.009, -0.043
Packet [ 153 ]: 500589.56770, 3,  -0.287,  5.057,  8.332, 4,  -0.011,  0.009, -0.032, 5, -342.125, 40.000,-63.938
Packet [ 152 ]: 500589.57270, 3,  -0.201,  5.028,  8.322, 4,  -0.007,  0.004, -0.020
Packet [ 151 ]: 500589.57771, 3,  -0.134,  5.018,  8.284, 4,  -0.001, -0.005,  0.000, 5, -342.375, 39.938,-64.000
Packet [ 150 ]: 500589.58268, 3,  -0.105,  4.961,  8.246, 4,   0.004, -0.009,  0.006
Packet [ 149 ]: 500589.58769, 3,  -0.067,  4.903,  8.198, 4,   0.009, -0.013,  0.017, 5, -342.688, 39.875,-63.688
Packet [ 148 ]: 500589.59269, 3,  -0.019,  4.875,  8.150, 4,   0.009, -0.015,  0.017
Packet [ 147 ]: 500589.59770, 3,  -0.010,  4.836,  8.092, 4,   0.012, -0.013,  0.015, 5, -342.313, 39.625,-64.063
Packet [ 146 ]: 500589.60271, 3,   0.019,  4.846,  8.064, 4,   0.010, -0.012,  0.013
Packet [ 145 ]: 500589.60771, 3,   0.019,  4.865,  8.054, 4,   0.007, -0.007,  0.006, 5, -342.375, 39.250,-64.375
Packet [ 144 ]: 500589.61269, 3,   0.067,  4.865,  8.064, 4,   0.005, -0.007,  0.004
Packet [ 143 ]: 500589.61769, 3,   0.096,  4.865,  8.073, 4,  -0.002, -0.002, -0.004, 5, -342.500, 39.563,-64.813
Packet [ 142 ]: 500589.62270, 3,   0.067,  4.846,  8.102, 4,  -0.007,  0.004, -0.010
Packet [ 141 ]: 500589.62770, 3,   0.038,  4.827,  8.198, 4,  -0.013,  0.005, -0.015, 5, -342.125, 39.688,-65.250
Packet [ 140 ]: 500589.63271, 3,   0.010,  4.846,  8.226, 4,  -0.015,  0.007, -0.016
Packet [ 139 ]: 500589.63768, 3,  -0.019,  4.836,  8.303, 4,  -0.013,  0.010, -0.021, 5, -341.688, 40.000,-65.250
Packet [ 138 ]: 500589.64269, 3,  -0.010,  4.865,  8.361, 4,  -0.012,  0.010, -0.023
Packet [ 137 ]: 500589.64769, 3,   0.029,  4.855,  8.408, 4,  -0.007,  0.010, -0.024, 5, -342.375, 39.938,-65.375
Packet [ 136 ]: 500589.65270, 3,   0.048,  4.846,  8.408, 4,   0.000,  0.006, -0.027
Packet [ 135 ]: 500589.65770, 3,   0.029,  4.836,  8.408, 4,   0.009,  0.007, -0.028, 5, -342.125, 40.250,-65.375
Packet [ 134 ]: 500589.66271, 3,   0.000,  4.817,  8.399, 4,   0.018,  0.005, -0.031
Packet [ 133 ]: 500589.66768, 3,  -0.038,  4.827,  8.332, 4,   0.031,  0.000, -0.033, 5, -342.250, 40.063,-64.875
Packet [ 132 ]: 500589.67269, 3,  -0.067,  4.817,  8.236, 4,   0.035, -0.004, -0.033
Packet [ 131 ]: 500589.67769, 3,  -0.029,  4.875,  8.150, 4,   0.042, -0.010, -0.034, 5, -342.375, 40.063,-64.750
Packet [ 130 ]: 500589.68270, 3,  -0.057,  4.884,  8.092, 4,   0.040, -0.010, -0.033
Packet [ 129 ]: 500589.68771, 3,  -0.057,  4.932,  8.054, 4,   0.032, -0.005, -0.031, 5, -342.500, 39.813,-64.813
Packet [ 128 ]: 500589.69268, 3,  -0.067,  4.903,  8.016, 4,   0.029, -0.002, -0.031
Packet [ 127 ]: 500589.69769, 3,  -0.105,  4.865,  8.025, 4,   0.023,  0.004, -0.029, 5, -342.188, 39.938,-64.625
Packet [ 126 ]: 500589.70269, 3,  -0.105,  4.884,  8.016, 4,   0.021,  0.004, -0.027
Packet [ 125 ]: 500589.70770, 3,  -0.086,  4.894,  7.987, 4,   0.010,  0.006, -0.026, 5, -342.375, 39.875,-64.625
Packet [ 124 ]: 500589.71270, 3,  -0.057,  4.903,  8.035, 4,   0.004,  0.012, -0.024
Packet [ 123 ]: 500589.71771, 3,  -0.048,  4.922,  8.073, 4,  -0.002,  0.016, -0.024, 5, -342.313, 39.375,-64.375
Packet [ 122 ]: 500589.72268, 3,  -0.029,  4.922,  8.083, 4,  -0.010,  0.018, -0.026
Packet [ 121 ]: 500589.72769, 3,  -0.029,  4.913,  8.112, 4,  -0.013,  0.021, -0.027, 5, -342.250, 39.063,-64.438
Packet [ 120 ]: 500589.73269, 3,   0.000,  4.913,  8.112, 4,  -0.017,  0.017, -0.032
Packet [ 119 ]: 500589.73770, 3,   0.010,  4.865,  8.102, 4,  -0.017,  0.017, -0.033, 5, -342.063, 39.000,-64.375
Packet [ 118 ]: 500589.74270, 3,  -0.010,  4.884,  8.121, 4,  -0.022,  0.017, -0.035
Packet [ 117 ]: 500589.74771, 3,   0.010,  4.865,  8.131, 4,  -0.027,  0.018, -0.037, 5, -342.313, 38.938,-64.125
Packet [ 116 ]: 500589.75268, 3,   0.010,  4.855,  8.121, 4,  -0.027,  0.020, -0.039
Packet [ 115 ]: 500589.75769, 3,   0.029,  4.827,  8.131, 4,  -0.031,  0.020, -0.045, 5, -342.000, 38.938,-64.000
Packet [ 114 ]: 500589.76269, 3,  -0.010,  4.827,  8.083, 4,  -0.033,  0.021, -0.045
Packet [ 113 ]: 500589.76770, 3,  -0.029,  4.808,  8.102, 4,  -0.039,  0.022, -0.054, 5, -342.188, 39.438,-64.500
Packet [ 112 ]: 500589.77271, 3,  -0.096,  4.855,  8.140, 4,  -0.044,  0.024, -0.055
Packet [ 111 ]: 500589.77768, 3,  -0.115,  4.894,  8.198, 4,  -0.050,  0.031, -0.057, 5, -342.375, 39.750,-64.125
Packet [ 110 ]: 500589.78269, 3,  -0.201,  4.942,  8.265, 4,  -0.051,  0.033, -0.057
Packet [ 109 ]: 500589.78769, 3,  -0.268,  4.961,  8.361, 4,  -0.048,  0.032, -0.050, 5, -342.688, 39.875,-64.063
Packet [ 108 ]: 500589.79270, 3,  -0.316,  4.970,  8.418, 4,  -0.042,  0.033, -0.038
Packet [ 107 ]: 500589.79770, 3,  -0.316,  4.970,  8.447, 4,  -0.035,  0.029, -0.029, 5, -342.625, 40.000,-64.313
Packet [ 106 ]: 500589.80271, 3,  -0.268,  4.942,  8.408, 4,  -0.026,  0.026, -0.020
Packet [ 105 ]: 500589.80768, 3,  -0.201,  4.913,  8.408, 4,  -0.018,  0.021, -0.010, 5, -342.938, 40.000,-64.375
Packet [ 104 ]: 500589.81269, 3,  -0.163,  4.913,  8.370, 4,  -0.007,  0.016, -0.002
Packet [ 103 ]: 500589.81769, 3,  -0.086,  4.884,  8.274, 4,   0.001,  0.011,  0.000, 5, -342.813, 39.750,-64.250
Packet [ 102 ]: 500589.82270, 3,  -0.067,  4.865,  8.226, 4,   0.007,  0.005,  0.001
Packet [ 101 ]: 500589.82771, 3,  -0.057,  4.846,  8.140, 4,   0.009,  0.002, -0.002, 5, -342.438, 39.563,-64.313
Packet [ 100 ]: 500589.83271, 3,  -0.029,  4.827,  8.083, 4,   0.007,  0.001, -0.005
Packet [ 99 ]: 500589.83768, 3,  -0.057,  4.827,  8.064, 4,   0.005, -0.004, -0.011, 5, -342.563, 39.688,-64.250
Packet [ 98 ]: 500589.84269, 3,  -0.124,  4.894,  8.054, 4,  -0.001, -0.005, -0.013
Packet [ 97 ]: 500589.84769, 3,  -0.096,  4.903,  8.025, 4,  -0.015, -0.011, -0.016, 5, -342.500, 40.000,-63.938
Packet [ 96 ]: 500589.85270, 3,  -0.105,  4.922,  8.025, 4,  -0.020, -0.015, -0.016
Packet [ 95 ]: 500589.85771, 3,  -0.067,  4.932,  8.045, 4,  -0.033, -0.017, -0.015, 5, -342.563, 40.250,-63.938
Packet [ 94 ]: 500589.86268, 3,  -0.067,  4.903,  8.064, 4,  -0.037, -0.016, -0.015
Packet [ 93 ]: 500589.86769, 3,  -0.057,  4.884,  8.102, 4,  -0.042, -0.005, -0.013, 5, -342.500, 40.563,-63.750
Packet [ 92 ]: 500589.87269, 3,  -0.038,  4.827,  8.131, 4,  -0.040,  0.006, -0.009
Packet [ 91 ]: 500589.87770, 3,  -0.029,  4.798,  8.188, 4,  -0.038,  0.018, -0.006, 5, -342.563, 40.688,-64.000
Packet [ 90 ]: 500589.88270, 3,   0.010,  4.798,  8.217, 4,  -0.033,  0.027, -0.005
Packet [ 89 ]: 500589.88771, 3,   0.038,  4.769,  8.236, 4,  -0.028,  0.034, -0.005, 5, -342.188, 40.500,-64.375
Packet [ 88 ]: 500589.89268, 3,   0.038,  4.750,  8.255, 4,  -0.022,  0.037, -0.010
Packet [ 87 ]: 500589.89769, 3,  -0.010,  4.741,  8.246, 4,  -0.018,  0.043, -0.017, 5, -342.188, 40.250,-64.500
Packet [ 86 ]: 500589.90269, 3,   0.010,  4.741,  8.255, 4,  -0.020,  0.043, -0.028
Packet [ 85 ]: 500589.90770, 3,  -0.067,  4.750,  8.255, 4,  -0.016,  0.050, -0.037, 5, -342.125, 39.875,-64.375
Packet [ 84 ]: 500589.91271, 3,  -0.067,  4.760,  8.284, 4,  -0.015,  0.051, -0.044
Packet [ 83 ]: 500589.91768, 3,  -0.105,  4.798,  8.313, 4,  -0.010,  0.062, -0.048, 5, -341.938, 40.063,-64.625
Packet [ 82 ]: 500589.92269, 3,  -0.096,  4.808,  8.341, 4,  -0.006,  0.064, -0.050
Packet [ 81 ]: 500589.92769, 3,  -0.153,  4.855,  8.361, 4,   0.007,  0.065, -0.051, 5, -342.125, 40.063,-64.750
Packet [ 80 ]: 500589.93270, 3,  -0.144,  4.894,  8.408, 4,   0.010,  0.065, -0.049
Packet [ 79 ]: 500589.93770, 3,  -0.163,  4.903,  8.437, 4,   0.021,  0.061, -0.044, 5, -342.313, 40.313,-64.813
Packet [ 78 ]: 500589.94361, 3,  -0.211,  4.922,  8.428, 4,   0.024,  0.059, -0.042
Packet [ 77 ]: 500589.94768, 3,  -0.220,  4.884,  8.428, 4,   0.034,  0.046, -0.034, 5, -342.000, 40.000,-64.938
Packet [ 76 ]: 500589.95269, 3,  -0.249,  4.903,  8.313, 4,   0.038,  0.043, -0.032
Packet [ 75 ]: 500589.95769, 3,  -0.201,  4.894,  8.198, 4,   0.043,  0.018, -0.024, 5, -341.938, 40.625,-64.688
Packet [ 74 ]: 500589.96270, 3,  -0.201,  4.894,  8.198, 4,   0.043,  0.010, -0.024
Packet [ 73 ]: 500589.96770, 3,  -0.153,  4.894,  8.121, 4,   0.043,  0.010, -0.024, 5, -341.875, 40.313,-64.250
Packet [ 72 ]: 500589.97271, 3,  -0.096,  4.903,  8.054, 4,   0.039,  0.004, -0.023
Packet [ 71 ]: 500589.97768, 3,  -0.086,  4.894,  8.045, 4,   0.031,  0.000, -0.021, 5, -341.938, 40.563,-64.063
Packet [ 70 ]: 500589.98269, 3,  -0.077,  4.894,  8.035, 4,   0.022,  0.002, -0.020
Packet [ 69 ]: 500589.98769, 3,  -0.067,  4.875,  8.016, 4,   0.015,  0.001, -0.021, 5, -341.813, 40.500,-63.563
Packet [ 68 ]: 500589.99270, 3,  -0.105,  4.875,  7.997, 4,   0.007,  0.004, -0.023
Packet [ 67 ]: 500589.99771, 3,  -0.096,  4.894,  8.016, 4,   0.000,  0.012, -0.029, 5, -341.813, 40.875,-63.375
Packet [ 66 ]: 500590.00268, 3,  -0.134,  4.865,  8.054, 4,  -0.002,  0.015, -0.031
Packet [ 65 ]: 500590.00769, 3,  -0.172,  4.855,  8.092, 4,  -0.006,  0.029, -0.034, 5, -342.063, 40.438,-63.563
Packet [ 64 ]: 500590.01269, 3,  -0.182,  4.875,  8.140, 4,  -0.006,  0.033, -0.032
Packet [ 63 ]: 500590.01770, 3,  -0.144,  4.894,  8.198, 4,  -0.005,  0.046, -0.029, 5, -342.438, 40.375,-63.438
Packet [ 62 ]: 500590.02270, 3,  -0.201,  4.894,  8.207, 4,  -0.005,  0.049, -0.029
Packet [ 61 ]: 500590.02771, 3,  -0.192,  4.875,  8.255, 4,   0.001,  0.057, -0.026, 5, -342.188, 40.188,-63.063
Packet [ 60 ]: 500590.03268, 3,  -0.230,  4.884,  8.274, 4,   0.002,  0.055, -0.024
Packet [ 59 ]: 500590.03769, 3,  -0.211,  4.894,  8.303, 4,   0.002,  0.046, -0.020, 5, -342.125, 40.000,-63.250
Packet [ 58 ]: 500590.04269, 3,  -0.192,  4.903,  8.341, 4,   0.001,  0.034, -0.017
Packet [ 57 ]: 500590.04770, 3,  -0.230,  4.903,  8.380, 4,  -0.002,  0.024, -0.015, 5, -342.375, 39.625,-63.375
Packet [ 56 ]: 500590.05270, 3,  -0.201,  4.932,  8.389, 4,  -0.002,  0.011, -0.012
Packet [ 55 ]: 500590.05771, 3,  -0.211,  4.894,  8.361, 4,  -0.001,  0.000, -0.015, 5, -342.000, 39.563,-63.313
Packet [ 54 ]: 500590.06268, 3,  -0.201,  4.913,  8.322, 4,   0.002, -0.011, -0.016
Packet [ 53 ]: 500590.06769, 3,  -0.192,  4.884,  8.284, 4,   0.007, -0.020, -0.015, 5, -341.813, 39.813,-63.375
